DBG,count0=0,count1=0,count2=0,count3=0
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145685078,2,0,2,5,49742
LH2,145685078,2,0,3,7,71876
LH2,145685078,2,0,4,8,70087
LH2,145685078,2,1,4,8,27485
LH2,145685078,2,0,5,11,10884
LH2,145685078,2,1,5,11,10884
LH2,145685078,2,0,6,13,58297
LH2,145685078,2,0,10,20,76241
LH2,145685078,2,1,10,20,36704
LH2,145685078,2,0,12,24,5661
LH2,145685078,2,0,13,26,23388
LH2,145685078,2,1,13,26,23390
LH2,145685078,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145787118,2,0,2,5,49742
LH2,145787118,2,0,3,7,71876
LH2,145787118,2,0,4,8,70097
LH2,145787118,2,1,4,8,27521
LH2,145787118,2,0,5,11,10884
LH2,145787118,2,1,5,11,10884
LH2,145787118,2,0,6,13,58297
LH2,145787118,2,0,10,20,76238
LH2,145787118,2,1,10,20,36738
LH2,145787118,2,0,12,24,5661
LH2,145787118,2,0,13,26,23388
LH2,145787118,2,1,13,26,23390
LH2,145787118,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145889006,2,0,2,5,49742
LH2,145889006,2,0,3,7,71876
LH2,145889006,2,0,4,9,70095
LH2,145889006,2,1,4,9,27534
LH2,145889006,2,0,5,11,10884
LH2,145889006,2,1,5,11,10884
LH2,145889006,2,0,6,13,58297
LH2,145889006,2,0,10,20,76227
LH2,145889006,2,1,10,20,36746
LH2,145889006,2,0,12,24,5661
LH2,145889006,2,0,13,26,23388
LH2,145889006,2,1,13,26,23390
LH2,145889006,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,145990248,2,0,2,5,49742
LH2,145990248,2,0,3,7,71876
LH2,145990248,2,0,4,8,70103
LH2,145990248,2,1,4,8,27544
LH2,145990248,2,0,5,11,10884
LH2,145990248,2,1,5,11,10884
LH2,145990248,2,0,6,13,58297
LH2,145990248,2,0,10,21,76233
LH2,145990248,2,1,10,21,36755
LH2,145990248,2,0,12,24,5661
LH2,145990248,2,0,13,26,23388
LH2,145990248,2,1,13,26,23390
LH2,145990248,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,146091965,2,0,2,5,49742
LH2,146091965,2,0,3,7,71876
LH2,146091965,2,0,4,9,70127
LH2,146091965,2,1,4,8,27567
LH2,146091965,2,0,5,11,10884
LH2,146091965,2,1,5,11,10884
LH2,146091965,2,0,6,13,58297
LH2,146091965,2,0,10,21,76258
LH2,146091965,2,1,10,21,36777
LH2,146091965,2,0,12,24,5661
LH2,146091965,2,0,13,26,23388
LH2,146091965,2,1,13,26,23390
LH2,146091965,2,0,14,28,13697
DBG,count0=0,count1=0,count2=0,count3=0
LH2,146193872,2,0,2,5,49742
LH2,146193872,2,0,3,7,71876
LH2,146193872,2,0,4,8,70155
LH2,146193872,2,1,4,9,27586
LH2,146193872,2,0,5,11,10884
LH2,146193872,2,1,5,11,10884
LH2,146193872,2,0,6,13,58297
LH2,146193872,2,0,10,20,76282
LH2,146193872,2,1,10,20,36795
LH2,146193872,2,0,12,24,5661
LH2,146193872,2,0,13,26,23388
LH2,146193872,2,1,13,26,23390
LH2,146193872,2,0,14,28,13697
