pc_time_s,time_us,sensor,sweep,basestation,polynomial,lfsr_location
1778149564.5596912,233550821,0,0,1,3,32752
1778149564.6443598,233550821,0,0,4,9,37099
1778149564.645514,233550821,0,1,4,9,70438
1778149564.6468494,233550821,0,0,10,21,39552
1778149564.6484568,233550821,0,1,10,20,72026
1778149564.6500566,233550821,1,0,0,1,5614
1778149564.6515083,233550821,1,0,1,3,23587
1778149564.652972,233550821,1,0,4,9,37407
1778149564.6544871,233550821,1,1,4,9,69352
1778149564.655873,233550821,1,0,10,21,40644
1778149564.6574662,233550821,1,1,10,21,71705
1778149564.6589682,233550821,1,0,11,22,32015
1778149564.660439,233550821,2,0,4,8,68225
1778149564.661885,233550821,2,1,4,8,36128
1778149564.6633906,233550821,2,0,10,20,39498
1778149564.6648157,233550821,2,1,10,20,70156
1778149564.6662982,233550821,3,0,4,9,69240
1778149564.6676445,233550821,3,1,4,9,35788
1778149564.668969,233550821,3,0,8,16,64933
1778149564.6704519,233550821,3,0,10,21,38349
1778149564.6719131,233550821,3,1,10,21,70447
1778149564.6734474,233652411,0,0,1,3,32752
1778149564.7456045,233652411,0,0,4,9,36940
1778149564.7466443,233652411,0,1,4,9,70269
1778149564.7476785,233652411,0,0,10,20,39572
1778149564.7487738,233652411,0,1,10,20,72007
1778149564.750307,233652411,1,0,0,1,5614
1778149564.7516751,233652411,1,0,1,3,23587
1778149564.7531059,233652411,1,0,4,8,37195
1778149564.754459,233652411,1,1,4,9,69144
1778149564.7558026,233652411,1,0,10,20,40671
1778149564.7575254,233652411,1,1,10,20,71665
1778149564.7585595,233652411,1,0,11,22,32015
1778149564.7594085,233652411,2,0,4,9,68035
1778149564.7601886,233652411,2,1,4,9,35885
1778149564.7609782,233652411,2,0,10,20,39419
1778149564.7618394,233652411,2,1,10,20,70080
1778149564.762802,233652411,3,0,4,9,69080
1778149564.7635832,233652411,3,1,4,8,35570
1778149564.764376,233652411,3,0,8,16,64933
1778149564.7651827,233652411,3,0,10,20,38336
1778149564.7660253,233652411,3,1,10,20,70424
1778149564.7668328,233753914,0,0,1,3,32752
1778149564.8473043,233753914,0,0,4,8,36848
1778149564.8481395,233753914,0,1,4,8,70080
1778149564.848925,233753914,0,0,10,20,39700
1778149564.8497787,233753914,0,1,10,20,72023
1778149564.8506458,233753914,1,0,0,1,5614
1778149564.8514035,233753914,1,0,1,3,23587
1778149564.852204,233753914,1,0,4,8,37097
1778149564.8529663,233753914,1,1,4,8,68905
1778149564.8539016,233753914,1,0,10,20,40802
1778149564.8547642,233753914,1,1,10,20,71652
1778149564.8556068,233753914,1,0,11,22,32015
1778149564.8564186,233753914,2,0,4,8,67809
1778149564.8571935,233753914,2,1,4,8,35720
1778149564.857971,233753914,2,0,10,20,39484
1778149564.8587985,233753914,2,1,10,20,70025
1778149564.8595757,233753914,3,0,4,8,68892
1778149564.8602996,233753914,3,1,4,8,35453
1778149564.8610706,233753914,3,0,8,16,64933
1778149564.8619223,233753914,3,0,10,20,38422
1778149564.862745,233753914,3,1,10,20,70429
1778149564.86352,233855628,0,0,1,3,32752
1778149564.949066,233855628,0,0,4,8,36788
1778149564.9500341,233855628,0,1,4,8,69878
1778149564.9507973,233855628,0,0,10,20,39899
1778149564.9515593,233855628,0,1,10,20,72097
1778149564.9523525,233855628,1,0,0,1,5614
1778149564.9530687,233855628,1,0,1,3,23587
1778149564.953806,233855628,1,0,4,8,37057
1778149564.9545054,233855628,1,1,4,8,68666
1778149564.9552484,233855628,1,0,10,21,41087
1778149564.9560459,233855628,1,1,10,20,71711
1778149564.9568698,233855628,1,0,11,22,32015
1778149564.9576247,233855628,2,0,4,9,67618
1778149564.9583495,233855628,2,1,4,8,35629
1778149564.9590883,233855628,2,0,10,20,39682
1778149564.959868,233855628,2,1,10,20,70044
1778149564.9606225,233855628,3,0,4,8,68677
1778149564.9617765,233855628,3,1,4,9,35353
1778149564.9628823,233855628,3,0,8,16,64933
1778149564.963921,233855628,3,0,10,21,38633
1778149564.966719,233855628,3,1,10,20,70464
1778149564.9682524,233958900,0,0,1,3,32752
1778149565.0522223,233958900,0,0,4,9,36691
1778149565.0530283,233958900,0,1,4,8,69628
1778149565.053792,233958900,0,0,10,21,40170
1778149565.054581,233958900,0,1,10,21,72157
1778149565.0553653,233958900,1,0,0,1,5614
1778149565.0560832,233958900,1,0,1,3,23587
1778149565.0568755,233958900,1,0,4,8,36946
1778149565.0576158,233958900,1,1,4,8,68356
1778149565.0583248,233958900,1,0,10,21,41337
1778149565.0591536,233958900,1,1,10,21,71743
1778149565.05993,233958900,1,0,11,22,32015
1778149565.0607498,233958900,2,0,4,8,67274
1778149565.0614946,233958900,2,1,4,8,35458
1778149565.0622265,233958900,2,0,10,21,39888
1778149565.0629456,233958900,2,1,10,21,70059
1778149565.063457,233958900,3,0,4,9,68376
1778149565.0641694,233958900,3,1,4,9,35230
1778149565.0649307,233958900,3,0,8,16,64933
1778149565.0656762,233958900,3,0,10,21,38816
1778149565.0664868,233958900,3,1,10,21,70501
1778149565.0672572,234061197,0,0,1,3,32752
1778149565.1539314,234061197,0,0,4,9,36585
1778149565.1544626,234061197,0,1,4,9,69369
1778149565.1550229,234061197,0,0,10,20,40406
1778149565.1555643,234061197,0,1,10,20,72254
1778149565.1561348,234061197,1,0,0,1,5614
1778149565.156627,234061197,1,0,1,3,23587
1778149565.1571581,234061197,1,0,4,9,36795
1778149565.1576633,234061197,1,1,4,9,68044
1778149565.158202,234061197,1,0,10,21,41653
1778149565.159125,234061197,1,1,10,20,71830
1778149565.159784,234061197,1,0,11,22,32015
1778149565.1602268,234061197,2,0,4,8,66954
1778149565.1606271,234061197,2,1,4,9,35306
1778149565.1610346,234061197,2,0,10,20,40160
1778149565.1614532,234061197,2,1,10,20,70077
1778149565.1618898,234061197,3,0,4,9,68110
1778149565.1622834,234061197,3,1,4,9,35082
1778149565.1626925,234061197,3,0,8,16,64933
1778149565.1630921,234061197,3,0,10,21,39035
1778149565.1635072,234061197,3,1,10,20,70549
1778149565.1639442,234163883,0,0,1,3,32752
1778149565.257353,234163883,0,0,4,8,36437
1778149565.2583182,234163883,0,1,4,8,69073
1778149565.2592523,234163883,0,0,10,20,40633
1778149565.260173,234163883,0,1,10,21,72336
1778149565.261082,234163883,1,0,0,1,5614
1778149565.2618966,234163883,1,0,1,3,23587
1778149565.2627769,234163883,1,0,4,8,36633
1778149565.2635794,234163883,1,1,4,9,67816
1778149565.2644224,234163883,1,0,10,20,41885
1778149565.2653577,234163883,1,1,10,20,71946
1778149565.266258,234163883,1,0,11,22,32015
1778149565.2671466,234163883,2,0,4,9,66586
1778149565.267984,234163883,2,1,4,9,35101
1778149565.2688243,234163883,2,0,10,20,40375
1778149565.269717,234163883,2,1,10,20,70128
1778149565.2708137,234163883,3,0,4,8,67844
1778149565.2716613,234163883,3,1,4,8,34891
1778149565.2725005,234163883,3,0,8,16,64933
1778149565.2733693,234163883,3,0,10,20,39201
1778149565.274283,234163883,3,1,10,20,70606
1778149565.2751796,234265881,0,0,1,3,32752
1778149565.3592408,234265881,0,0,4,9,36261
1778149565.3600838,234265881,0,1,4,9,68845
1778149565.3610308,234265881,0,0,10,21,40784
1778149565.3618839,234265881,0,1,10,21,72446
1778149565.362726,234265881,1,0,0,1,5614
1778149565.3634448,234265881,1,0,1,3,23587
1778149565.364178,234265881,1,0,4,8,36368
1778149565.3648973,234265881,1,1,4,8,67575
1778149565.36564,234265881,1,0,10,21,42061
1778149565.3671012,234265881,1,1,10,21,72035
1778149565.368179,234265881,1,0,11,22,32015
1778149565.3690255,234265881,2,0,4,9,66287
1778149565.3698077,234265881,2,1,4,9,34832
1778149565.3706326,234265881,2,0,10,21,40551
1778149565.371429,234265881,2,1,10,21,70159
1778149565.3723013,234265881,3,0,4,9,67613
1778149565.3730934,234265881,3,1,4,8,34649
1778149565.3738608,234265881,3,0,8,16,64933
1778149565.3746812,234265881,3,0,10,21,39314
1778149565.3754768,234265881,3,1,10,21,70650
1778149565.3763103,234367631,0,0,1,3,32752
1778149565.4607797,234367631,0,0,4,8,36120
1778149565.4617245,234367631,0,1,4,8,68658
1778149565.4627254,234367631,0,0,10,20,40927
1778149565.463541,234367631,0,1,10,20,72526
1778149565.464338,234367631,1,0,0,1,5614
1778149565.4650562,234367631,1,0,1,3,23587
1778149565.4657915,234367631,1,0,4,9,36231
1778149565.4664996,234367631,1,1,4,8,67140
1778149565.4672265,234367631,1,0,10,20,42249
1778149565.468004,234367631,1,1,10,20,72150
1778149565.4687948,234367631,1,0,11,22,32015
1778149565.4699502,234367631,2,0,4,9,66042
1778149565.4709475,234367631,2,1,4,9,34638
1778149565.471493,234367631,2,0,10,20,40717
1778149565.471998,234367631,2,1,10,21,70233
1778149565.4735944,234367631,3,0,4,8,67406
1778149565.4742014,234367631,3,1,4,9,34483
1778149565.4747684,234367631,3,0,8,16,64933
1778149565.475383,234367631,3,0,10,20,39435
1778149565.4759557,234367631,3,1,10,20,70714
1778149565.4766362,234470184,0,0,1,3,32752
1778149565.5640328,234470184,0,0,4,8,36011
1778149565.565505,234470184,0,1,4,8,68481
1778149565.5670881,234470184,0,0,10,20,41103
1778149565.5687318,234470184,0,1,10,20,72615
1778149565.5702953,234470184,1,0,0,1,5614
1778149565.5717583,234470184,1,0,1,3,23587
1778149565.5732365,234470184,1,0,4,8,36130
1778149565.5746953,234470184,1,1,4,8,67066
1778149565.576082,234470184,1,0,10,20,42474
1778149565.5776486,234470184,1,1,10,20,72244
1778149565.579173,234470184,1,0,11,22,32015
1778149565.580811,234470184,2,0,4,8,65821
1778149565.582174,234470184,2,1,4,8,34456
1778149565.5835607,234470184,2,0,10,20,40882
1778149565.5850444,234470184,2,1,10,20,70307
1778149565.586484,234470184,3,0,4,8,67211
1778149565.5878913,234470184,3,1,4,8,34358
1778149565.589248,234470184,3,0,8,16,64933
1778149565.5909736,234470184,3,0,10,20,39589
1778149565.591843,234470184,3,1,10,20,70766
1778149565.5926418,234571751,0,0,1,3,32752
1778149565.6652386,234571751,0,0,4,9,35959
1778149565.6660812,234571751,0,1,4,8,68378
1778149565.6668448,234571751,0,0,10,20,41272
1778149565.6676707,234571751,0,1,10,20,72760
1778149565.6684349,234571751,1,0,0,1,5614
1778149565.6691651,234571751,1,0,1,3,23587
1778149565.6701665,234571751,1,0,4,9,36117
1778149565.6709745,234571751,1,1,4,9,66865
1778149565.671746,234571751,1,0,10,20,42711
1778149565.672581,234571751,1,1,10,20,72478
1778149565.6734326,234571751,1,0,11,22,32015
1778149565.6742668,234571751,2,0,4,8,65649
1778149565.6750736,234571751,2,1,4,8,34397
1778149565.6758866,234571751,2,0,10,21,41154
1778149565.676683,234571751,2,1,10,21,70452
1778149565.6775184,234571751,3,0,4,9,67034
1778149565.6783004,234571751,3,1,4,9,34292
1778149565.6790311,234571751,3,0,8,16,64933
1778149565.6797848,234571751,3,0,10,20,39778
1778149565.6805532,234571751,3,1,10,20,70875
1778149565.6813877,234673414,0,0,1,3,32752
1778149565.7669902,234673414,0,0,4,8,35959
1778149565.7679152,234673414,0,1,4,8,68283
1778149565.7687237,234673414,0,0,10,20,41472
1778149565.7695384,234673414,0,1,10,20,72930
1778149565.7704206,234673414,1,0,0,0,85459
1778149565.7711658,234673414,1,0,1,3,23587
1778149565.77191,234673414,1,0,4,8,36156
1778149565.7726703,234673414,1,1,4,8,66761
1778149565.7734523,234673414,1,0,10,20,43047
1778149565.774244,234673414,1,1,10,20,72731
1778149565.7750149,234673414,1,0,11,22,32015
1778149565.775814,234673414,2,0,4,8,65490
1778149565.7765813,234673414,2,1,4,8,34387
1778149565.777332,234673414,2,0,10,21,41464
1778149565.7780879,234673414,2,1,10,20,70634
1778149565.7788818,234673414,3,0,4,8,66896
1778149565.77964,234673414,3,1,4,8,34256
1778149565.7803864,234673414,3,0,8,16,64933
1778149565.7811532,234673414,3,0,10,20,40053
1778149565.7819433,234673414,3,1,10,20,71012
1778149565.7826428,234775121,0,0,1,3,32752
1778149565.8688915,234775121,0,0,4,8,35961
1778149565.8697479,234775121,0,1,4,8,68174
1778149565.870571,234775121,0,0,10,21,41701
1778149565.871388,234775121,0,1,10,21,73099
1778149565.872229,234775121,1,0,0,0,85459
1778149565.8730853,234775121,1,0,1,3,23587
1778149565.8738694,234775121,1,0,4,8,36210
1778149565.874677,234775121,1,1,4,8,66657
1778149565.8754408,234775121,1,0,10,21,43367
1778149565.876278,234775121,1,1,10,21,73010
1778149565.8771207,234775121,1,0,11,22,32015
1778149565.877958,234775121,2,0,4,8,65373
1778149565.8793435,234775121,2,1,4,8,34387
1778149565.8802218,234775121,2,0,10,21,41826
1778149565.881093,234775121,2,1,10,21,70937
1778149565.8819358,234775121,3,0,4,8,66718
1778149565.8826811,234775121,3,1,4,8,34213
1778149565.8834753,234775121,3,0,8,16,64933
1778149565.8843086,234775121,3,0,10,21,40338
1778149565.8850882,234775121,3,1,10,21,71193
1778149565.885875,234877672,0,0,1,3,32752
1778149565.971012,234877672,0,0,4,8,35947
1778149565.9718094,234877672,0,1,4,9,68056
1778149565.97256,234877672,0,0,10,20,42022
1778149565.973355,234877672,0,1,10,20,73306
1778149565.9741888,234877672,1,0,0,0,85459
1778149565.975014,234877672,1,0,1,3,23587
1778149565.977373,234877672,1,0,4,9,36257
1778149565.979971,234877672,1,1,4,8,66516
1778149565.980741,234877672,1,0,10,20,43716
1778149565.9815545,234877672,1,1,10,20,73292
1778149565.9823306,234877672,1,0,11,22,32015
1778149565.9831069,234877672,2,0,4,9,65131
1778149565.9838743,234877672,2,1,4,9,34378
1778149565.9846416,234877672,2,0,10,21,42270
1778149565.9854236,234877672,2,1,10,21,71142
1778149565.9861898,234877672,3,0,4,8,66520
1778149565.9870515,234877672,3,1,4,9,34163
1778149565.9878106,234877672,3,0,8,16,64933
1778149565.988572,234877672,3,0,10,20,40627
1778149565.9893372,234877672,3,1,10,20,71333
1778149565.9903154,234979397,0,0,1,3,32752
1778149566.0728953,234979397,0,0,4,9,35934
1778149566.0736067,234979397,0,1,4,9,67912
1778149566.0743635,234979397,0,0,10,21,42278
1778149566.0751812,234979397,0,1,10,21,73516
1778149566.076006,234979397,1,0,0,0,85459
1778149566.0767498,234979397,1,0,1,3,23587
1778149566.0774746,234979397,1,0,4,9,36309
1778149566.078242,234979397,1,1,4,9,66518
1778149566.078995,234979397,1,0,10,21,44055
1778149566.0798295,234979397,1,1,10,21,73577
1778149566.0805879,234979397,1,0,11,22,32015
1778149566.081387,234979397,2,0,4,8,64943
1778149566.0821414,234979397,2,1,4,8,34398
1778149566.0830767,234979397,2,0,10,21,42675
1778149566.0841496,234979397,2,1,10,20,71378
1778149566.0848405,234979397,3,0,4,9,66341
1778149566.085549,234979397,3,1,4,9,34116
1778149566.0863237,234979397,3,0,8,16,64933
1778149566.0869074,234979397,3,0,10,21,40926
1778149566.087342,234979397,3,1,10,21,71470
1778149566.0880609,235080963,0,0,1,3,32752
1778149566.1743228,235080963,0,0,4,8,35911
1778149566.1752145,235080963,0,1,4,8,67827
1778149566.1759222,235080963,0,0,10,21,42513
1778149566.1767204,235080963,0,1,10,21,73740
1778149566.177563,235080963,1,0,0,0,85459
1778149566.178331,235080963,1,0,1,3,23587
1778149566.1790907,235080963,1,0,4,9,36367
1778149566.179799,235080963,1,1,4,8,66389
1778149566.1805534,235080963,1,0,10,21,44373
1778149566.1813643,235080963,1,1,10,21,73869
1778149566.1821723,235080963,1,0,11,22,32015
1778149566.1829526,235080963,2,0,4,9,64791
1778149566.1837108,235080963,2,1,4,9,34418
1778149566.1844554,235080963,2,0,10,21,43056
1778149566.1852698,235080963,2,1,10,21,71701
1778149566.1861336,235080963,3,0,4,8,66185
1778149566.1868603,235080963,3,1,4,9,34045
1778149566.1876078,235080963,3,0,8,16,64933
1778149566.1883492,235080963,3,0,10,21,41263
1778149566.1891527,235080963,3,1,10,21,71718
1778149566.1899116,235184305,0,0,1,3,32752
1778149566.2776759,235184305,0,0,4,8,35798
1778149566.2786489,235184305,0,1,4,8,67721
1778149566.2798026,235184305,0,0,10,21,42774
1778149566.2806587,235184305,0,1,10,21,74050
1778149566.2814953,235184305,1,0,0,0,85459
1778149566.2822464,235184305,1,0,1,3,23587
1778149566.283033,235184305,1,0,4,8,36250
1778149566.2839131,235184305,1,1,4,8,66179
1778149566.2847083,235184305,1,0,10,21,44710
1778149566.285543,235184305,1,1,10,21,74273
1778149566.286354,235184305,1,0,11,22,32015
1778149566.287196,235184305,2,0,4,8,64543
1778149566.2879715,235184305,2,1,4,9,34199
1778149566.2888057,235184305,2,0,10,21,43549
1778149566.2896307,235184305,2,1,10,21,72155
1778149566.290439,235184305,3,0,4,8,65999
1778149566.2912216,235184305,3,1,4,8,33895
1778149566.2920127,235184305,3,0,8,16,64933
1778149566.292832,235184305,3,0,10,21,41486
1778149566.2936563,235184305,3,1,10,21,72007
1778149566.294764,235286188,0,0,1,3,32752
1778149566.3795872,235286188,0,0,4,8,35707
1778149566.380439,235286188,0,1,4,8,67575
1778149566.381235,235286188,0,0,10,21,43039
1778149566.3821197,235286188,0,1,10,21,74346
1778149566.3829799,235286188,1,0,0,0,85459
1778149566.3837795,235286188,1,0,1,3,23587
1778149566.3845878,235286188,1,0,4,8,36132
1778149566.385339,235286188,1,1,4,8,66068
1778149566.3861356,235286188,1,0,10,21,45100
1778149566.386975,235286188,1,1,10,21,74628
1778149566.3878355,235286188,1,0,11,22,32015
1778149566.3887012,235286188,2,0,4,8,64309
1778149566.3899438,235286188,2,1,4,8,34063
1778149566.3914678,235286188,2,0,10,21,43884
1778149566.3923514,235286188,2,1,10,21,72527
1778149566.3932323,235286188,3,0,4,8,65850
1778149566.3942313,235286188,3,1,4,8,33760
1778149566.3955998,235286188,3,0,8,16,64933
1778149566.3964355,235286188,3,0,10,21,41799
1778149566.3973033,235286188,3,1,10,21,72267
1778149566.3981118,235387788,0,0,1,3,32752
1778149566.48123,235387788,0,0,4,8,35687
1778149566.4824913,235387788,0,1,4,8,67443
1778149566.483721,235387788,0,0,10,21,43385
1778149566.4851518,235387788,0,1,10,21,74681
1778149566.4874318,235387788,1,0,0,0,85459
1778149566.4884806,235387788,1,0,1,3,23587
1778149566.489584,235387788,1,0,4,8,36063
1778149566.4907382,235387788,1,1,4,8,65885
1778149566.4915469,235387788,1,0,10,21,45515
1778149566.4923873,235387788,1,1,10,21,75048
1778149566.4932032,235387788,1,0,11,22,32015
1778149566.494076,235387788,2,0,4,8,64082
1778149566.4948804,235387788,2,1,4,8,33914
1778149566.4958098,235387788,2,0,10,21,44297
1778149566.4966688,235387788,2,1,10,21,72904
1778149566.4974122,235387788,3,0,4,8,65685
1778149566.4980705,235387788,3,1,4,8,33695
1778149566.4987724,235387788,3,0,8,16,64933
1778149566.4994872,235387788,3,0,10,21,42161
1778149566.500188,235387788,3,1,10,21,72629
1778149566.5011358,235491134,0,0,1,3,32752
1778149566.5852354,235491134,0,0,4,8,35712
1778149566.586533,235491134,0,1,4,8,67266
1778149566.587751,235491134,0,0,10,20,43900
1778149566.589021,235491134,0,1,10,21,75010
1778149566.5902917,235491134,1,0,0,0,85459
1778149566.5913808,235491134,1,0,1,3,23587
1778149566.5923018,235491134,1,0,4,8,36008
1778149566.5932403,235491134,1,1,4,8,65616
1778149566.5941718,235491134,1,0,10,20,45987
1778149566.5951903,235491134,1,1,10,20,75577
1778149566.596254,235491134,1,0,11,22,32015
1778149566.597485,235491134,2,0,4,8,63803
1778149566.5980844,235491134,2,1,4,8,33811
1778149566.5987668,235491134,2,0,10,20,44882
1778149566.5995579,235491134,2,1,10,20,73311
1778149566.6003213,235491134,3,0,4,8,65471
1778149566.6011345,235491134,3,1,4,8,33665
1778149566.6018624,235491134,3,0,8,16,64933
1778149566.60265,235491134,3,0,10,20,42598
1778149566.6033926,235491134,3,1,10,20,72906
1778149566.6041756,235592747,0,0,1,3,32752
1778149566.6861973,235592747,0,0,4,8,35763
